"time","N","aD_Converter.z","dA_Converter.y","pulse.y","resistor.v","sineVoltage.v"
0.51701,7,0,119,3,0.01296729194184287,9.383046032099323
0.518,7,0,119,3,0.1540565221726613,9.524135262330141
0.518,7,0,121,4,-0.003423792787970115,9.524135262330141
0.51801,7,0,121,4,-0.002087040561104203,9.525472014557007
0.51801,7,0,121,3,-0.002087040436702381,9.525472014681409
0.519,7,0,121,3,0.1213233743231896,9.648882429441301
0.519,7,0,123,4,-0.03615694063744002,9.648882429441301
0.51901,7,0,123,4,-0.03500134347318706,9.650038026605554
0.51901,7,0,123,3,-0.03500134336564642,9.650038026713094
0.52,7,0,123,3,0.07024321139705769,9.755282581475798
0.52,7,0,124,4,-0.008496946083257129,9.755282581475798
0.52001,7,0,124,4,-0.007527064595684863,9.756252462963371
0.52001,7,0,124,3,-0.007527064505440606,9.756252463053615
0.521,7,0,124,3,0.07913627808412826,9.842915805643184
0.521,7,0,125,4,0.0003961206038134435,9.842915805643184
0.52101,7,0,125,4,0.001176458735571373,9.843696143774942
0.52101,7,0,125,3,0.001176458808160419,9.843696143847531
0.522,7,0,125,3,0.06891656860409157,9.911436253643462
0.522,7,0,126,4,-0.009823588876223255,9.911436253643462
0.52201,7,0,126,4,-0.009235873738383304,9.912023968781302
0.52201,7,0,126,3,-0.009235873683735463,9.91202396883595
0.523,7,0,126,3,0.03931366405271852,9.960573506572404
0.523,7,0,126,4,0.03931366405271852,9.960573506572404
0.52301,7,0,126,4,0.0397064367534945,9.96096627927318
0.52301,7,0,126,3,0.03970643678998442,9.96096627930967
0.524,7,0,126,3,0.06887379962167905,9.990133642141364
0.524,7,0,127,4,-0.009866357858635766,9.990133642141364
0.52401,7,0,127,4,-0.009670077689335699,9.990329922310664
0.52401,7,0,127,3,-0.009670077671145805,9.990329922328854
0.525,7,0,127,3,0,10
0.525,7,0,127,4,0,10
0.52501,7,0,127,4,-9.869903294656979e-07,9.999999013009671
0.52501,7,0,127,3,-9.869905124304523e-07,9.999999013009488
0.526,7,0,127,3,-0.0098663578586482,9.990133642141352
0.526,7,0,127,4,-0.0098663578586482,9.990133642141352
0.52601,7,0,127,4,-0.01006460813196242,9.989935391868038
0.52601,7,0,127,3,-0.01006460815052002,9.98993539184948
0.527,7,0,127,3,-0.03942649342762294,9.960573506572377
0.527,7,0,126,4,0.03931366405269188,9.960573506572377
0.52701,7,0,126,4,0.03891893289982917,9.960178775419514
0.52701,7,0,126,3,0.03891893286297332,9.960178775382659
0.528,7,0,126,3,-0.009823588876264111,9.911436253643421
0.528,7,0,126,4,-0.009823588876264111,9.911436253643421
0.52801,7,0,126,4,-0.01041324308513936,9.910846599434546
0.52801,7,0,126,3,-0.01041324314014958,9.910846599379536
0.529,7,0,126,3,-0.07834403687655467,9.842915805643131
0.529,7,0,125,4,0.0003961206037601528,9.842915805643131
0.52901,7,0,125,4,-0.0003861295653777574,9.842133555473993
0.52901,7,0,125,3,-0.0003861296383149693,9.842133555401055
0.53,7,0,125,3,-0.08723710356363767,9.755282581475733
0.53,7,0,124,4,-0.008496946083322854,9.755282581475733
0.53001,7,0,124,4,-0.009468705028647051,9.754310822530408
0.53001,7,0,124,3,-0.009468705119239473,9.754310822439816
0.531,7,0,124,3,-0.1148970981178348,9.648882429441221
0.531,7,0,123,4,-0.03615694063751995,9.648882429441221
0.53101,7,0,123,4,-0.03731437327046905,9.647724996808272
0.53101,7,0,123,3,-0.0373143733783543,9.647724996700386
0.532,7,0,123,3,-0.1609041077486921,9.524135262330049
0.532,7,0,121,4,-0.003423792788062485,9.524135262330049
0.53201,7,0,121,4,-0.004762331250763197,9.522796723867348
0.53201,7,0,121,3,-0.004762331375513185,9.522796723742598
0.533,7,0,121,3,-0.146025654898839,9.381533400219272
0.533,7,0,119,4,0.01145466006179241,9.381533400219272
0.53301,7,0,119,4,0.009940298369071954,9.380019038526552
0.53301,7,0,119,3,0.009940298227949285,9.380019038385429
0.534,7,0,119,3,-0.1484391126474645,9.221639627510015
0.534,7,0,117,4,0.009041202313165186,9.221639627510015
0.53401,7,0,117,4,0.007356993884249263,9.219955419081099
0.53401,7,0,117,3,0.007356993727309913,9.21995541892416
0.535,7,0,117,3,-0.1675134533221669,9.045084971874683
0.535,7,0,115,4,-0.0100331383615373,9.045084971874683
0.53501,7,0,115,4,-0.0118805468976344,9.043237563338586
0.53501,7,0,115,3,-0.01188054706974917,9.043237563166471
0.536,7,0,115,3,-0.2025518963573418,8.852566213878879
0.536,7,0,112,4,0.03366857608360263,8.852566213878879
0.53601,7,0,112,4,0.03166525847483648,8.850562896270112
0.53601,7,0,112,3,0.03166525828820532,8.850562896083481
0.537,7,0,112,3,-0.1740545006883014,8.644843137106974
0.537,7,0,110,4,-0.01657418572767178,8.644843137106974
0.53701,7,0,110,4,-0.01872550622979929,8.642691816604847
0.53701,7,0,110,3,-0.01872550643020965,8.642691816404437
0.538,7,0,110,3,-0.2386817931912777,8.422735529643369
0.538,7,0,107,4,-0.002461320750331453,8.422735529643369
0.53801,7,0,107,4,-0.004752153866594,8.420444696527106
0.53801,7,0,107,3,-0.0047521540799913,8.420444696313709
0.539,7,0,107,3,-0.2380769016503432,8.187119948743357
0.539,7,0,104,4,-0.001856429209398769,8.187119948743357
0.53901,7,0,104,4,-0.004277734068120154,8.184698643884635
0.53901,7,0,104,3,-0.004277734293662405,8.184698643659093
0.54,7,0,104,3,-0.2500501164904705,7.938926261462285
0.54,7,0,101,4,-0.01382964404952602,7.938926261462285
0.54001,7,0,101,4,-0.01637186486659203,7.936384040645219
0.54001,7,0,101,3,-0.01637186510336175,7.936384040408449
0.541,7,0,101,3,-0.2736219306169261,7.679133974894885
0.541,7,0,98,4,-0.03740145817598073,7.679133974894885
0.54101,7,0,98,4,-0.04005456196725543,7.67648087110361
0.54101,7,0,98,3,-0.04005456221437509,7.676480870856491
0.542,7,0,98,3,-0.3077670625623741,7.408768370508492
0.542,7,0,94,4,0.007193567358885211,7.408768370508492
0.54201,7,0,94,4,0.004440051181977545,7.406014854331584
0.54201,7,0,94,3,0.004440050925510697,7.406014854075117
0.543,7,0,94,3,-0.2726783453243451,7.128896457825261
0.543,7,0,91,4,-0.03645787288339974,7.128896457825261
0.54301,7,0,91,4,-0.03930093457555284,7.126053396133108
0.54301,7,0,91,3,-0.03930093484035257,7.126053395868309
0.544,7,0,91,3,-0.3247315672853581,6.840622763423303
0.544,7,0,87,4,-0.009770937364098842,6.840622763423303
0.54401,7,0,87,4,-0.01269232457795777,6.837701376209444
0.54401,7,0,87,3,-0.01269232485004679,6.837701375937355
0.545,7,0,87,3,-0.3053087289127685,6.545084971874633
0.545,7,0,83,4,0.00965190100849167,6.545084971874633
0.54501,7,0,83,4,0.006663717918404366,6.542096788784546
0.54501,7,0,83,3,0.006663717640100764,6.542096788506242
0.546,7,0,83,3,-0.2919836350419889,6.243449435824153
0.546,7,0,79,4,0.0229769948792713,6.243449435824153
0.54601,7,0,79,4,0.019933808906476,6.240406249851358
0.54601,7,0,79,3,0.01993380862305649,6.240406249567938
0.547,7,0,79,3,-0.2835658680163622,5.936906572928519
0.547,7,0,75,4,0.03139476190489709,5.936906572928519
0.54701,7,0,75,4,0.02830858311406104,5.933820394137683
0.54701,7,0,75,3,0.02830858282664206,5.933820393850264
0.548,7,0,75,3,-0.2788456432022208,5.626666167821401
0.548,7,0,71,4,0.03611498671903934,5.626666167821401
0.54801,7,0,71,4,0.03299799484797639,5.623549175950338
0.54801,7,0,71,3,0.03299799455769481,5.623549175660057
0.549,7,0,71,3,-0.2765985834558968,5.313952597646465
0.549,7,0,67,4,0.03836204646536245,5.313952597646465
0.54901,7,0,67,4,0.03522654285690141,5.310817094038004
0.54901,7,0,67,3,0.03522654256490121,5.310817093746004
0.55,7,0,67,3,-0.27559055118122,4.999999999999883
0.55,7,0,63,4,0.03937007874004017,4.999999999999883
0.55001,7,0,63,4,0.03622843779451745,4.99685835905436
0.55001,7,0,63,3,0.03622843750195237,4.996858358761795
0.551,7,0,63,3,-0.2745825189065076,4.686047402353335
0.551,7,0,60,4,-0.03836204646556229,4.686047402353335
0.55101,7,0,60,4,-0.04149742612671847,4.682912022692179
0.55101,7,0,60,3,-0.04149742641866005,4.682912022400237
0.552,7,0,60,3,-0.3510756166405313,4.373333832178366
0.552,7,0,56,4,-0.03611498671927205,4.373333832178366
0.55201,7,0,56,4,-0.0392317311848176,4.37021708771282
0.55201,7,0,56,3,-0.03923173147505388,4.370217087422584
0.553,7,0,56,3,-0.3463553918263891,4.063093427071249
0.553,7,0,52,4,-0.03139476190512891,4.063093427071249
0.55301,7,0,52,4,-0.03448057080866818,4.06000761816771
0.55301,7,0,52,3,-0.03448057109601788,4.06000761788036
0.554,7,0,52,3,-0.3379376248007588,3.756550564175619
0.554,7,0,48,4,-0.02297699487949911,3.756550564175619
0.55401,7,0,48,4,-0.02601969022632167,3.753507868828796
0.55401,7,0,48,3,-0.02601969050968478,3.753507868545433
0.555,7,0,48,3,-0.3246125309299752,3.454915028125143
0.555,7,0,44,4,-0.009651901008715491,3.454915028125143
0.55501,7,0,44,4,-0.01263947438308222,3.451927454750776
0.55501,7,0,44,3,-0.01263947466130588,3.451927454472552
0.556,7,0,44,3,-0.3051896925573478,3.15937723657651
0.556,7,0,40,4,0.00977093736391188,3.15937723657651
0.55601,7,0,40,4,0.006850276549285272,3.156456575761884
0.55601,7,0,40,3,0.006850276277299283,3.156456575489898
0.557,7,0,40,3,-0.2785027570380731,2.871103542174525
0.557,7,0,36,4,0.03645787288318703,2.871103542174525
0.55701,7,0,36,4,0.0336156511421466,2.868261320433485
0.55701,7,0,36,3,0.0336156508774712,2.86826132016881
0.558,7,0,36,3,-0.2434140398000051,2.591231629491333
0.558,7,0,33,4,-0.007193567359060182,2.591231629491333
0.55801,7,0,33,4,-0.009946133075726227,2.588479063774667
0.55801,7,0,33,3,-0.009946133332046525,2.588479063518347
0.559,7,0,33,3,-0.2775591717454775,2.320866025104916
0.559,7,0,29,4,0.03740145817578222,2.320866025104916
0.55901,7,0,29,4,0.03474941160278444,2.318213978531918
0.55901,7,0,29,3,0.03474941135583132,2.318213978284965
0.56,7,0,29,3,-0.2223908283915801,2.061073738537554
0.56,7,0,26,4,0.01382964404936482,2.061073738537554
0.56001,7,0,26,4,0.01128858303628544,2.058532677524474
0.56001,7,0,26,3,0.01128858279970313,2.058532677287892
0.561,7,0,26,3,-0.2343640432317264,1.812880051256462
0.561,7,0,23,4,0.001856429209218469,1.812880051256462
0.56101,7,0,23,4,-0.0005636178370242995,1.81046000421022
0.56101,7,0,23,3,-0.0005636180623600495,1.810460003984884
0.562,7,0,23,3,-0.2337591516907831,1.577264470356461
0.562,7,0,20,4,0.002461320750161589,1.577264470356461
0.56201,7,0,20,4,0.0001718384908586668,1.574974988097158
0.56201,7,0,20,3,0.0001718382776869642,1.574974987883986
0.563,7,0,20,3,-0.2196462867134337,1.355156862892866
0.563,7,0,17,4,0.01657418572751124,1.355156862892866
0.56301,7,0,17,4,0.01442430359544367,1.353006980760798
0.56301,7,0,17,3,0.014424303395278,1.353006980560632
0.564,7,0,17,3,-0.1911488910443822,1.147433786120972
0.564,7,0,15,4,-0.03366857608375207,1.147433786120972
0.56401,7,0,15,4,-0.035670373272777,1.145431988931947
0.56401,7,0,15,3,-0.03567037345914659,1.145431988745578
0.565,7,0,15,3,-0.2261873340795255,0.9549150281251988
0.565,7,0,12,4,0.01003313836141928,0.9549150281251988
0.56501,7,0,12,4,0.008187326294363584,0.9530692160581431
0.56501,7,0,12,3,0.00818732612252504,0.9530692158863046
0.566,7,0,12,3,-0.1665215172739217,0.7783603724898578
0.566,7,0,10,4,-0.009041202313291863,0.7783603724898578
0.56601,7,0,10,4,-0.01072374468138071,0.7766778301217689
0.56601,7,0,10,3,-0.0107237448380092,0.7766778299651405
0.567,7,0,10,3,-0.1689349750225176,0.618466599780632
0.567,7,0,8,4,-0.01145466006188767,0.618466599780632
0.56701,7,0,8,4,-0.0129672925050015,0.6169539673375182
0.56701,7,0,8,3,-0.01296729264580176,0.6169539671967179
0.568,7,0,8,3,-0.1540565221726686,0.475864737669851
0.568,7,0,6,4,0.003423792787961288,0.475864737669851
0.56801,7,0,6,4,0.002087039939054292,0.474527984820944
0.56801,7,0,6,3,0.00208703981463737,0.4745279846965271
0.569,7,0,6,3,-0.1213233743231842,0.3511175705587055
0.569,7,0,4,4,0.03615694063744568,0.3511175705587055
0.56901,7,0,4,4,0.03500134293550639,0.3499619728567662
0.56901,7,0,4,3,0.03500134282796397,0.3499619727492238
0.57,7,0,4,3,-0.07024321139706446,0.2447174185241954
0.57,7,0,3,4,0.008496946083250495,0.2447174185241954
0.57001,7,0,3,4,0.007527064144491585,0.2437475365854365
0.57001,7,0,3,3,0.007527064054248217,0.2437475364951931
0.571,7,0,3,3,-0.07913627808413401,0.1570841943568109
0.571,7,0,2,4,-0.0003961206038190501,0.1570841943568109
0.57101,7,0,2,4,-0.001176459098503557,0.1563038558621264
0.57101,7,0,2,3,-0.00117645917108461,0.1563038557895453
0.572,7,0,2,3,-0.06891656860409451,0.08856374635653541
0.572,7,0,1,4,0.009823588876220452,0.08856374635653541
0.57201,7,0,1,4,0.009235873410514767,0.08797603089082973
0.57201,7,0,1,3,0.00923587335587403,0.08797603083618899
0.573,7,0,1,3,-0.03931366405272044,0.03942649342759452
0.573,7,0,1,4,-0.03931366405272044,0.03942649342759452
0.57301,7,0,1,4,-0.03970643697242884,0.03903372050788612
0.57301,7,0,1,3,-0.03970643700890988,0.03903372047140508
0.574,7,0,1,3,-0.06887379962167919,0.009866357858635766
0.574,7,0,0,4,0.009866357858635766,0.009866357858635766
0.57401,7,0,0,4,0.009670077580205216,0.009670077580205216
0.57401,7,0,0,3,0.009670077562018875,0.009670077562018875
0.575,7,0,0,3,0,0
0.575,7,0,0,4,0,0
0.57501,7,0,0,4,9.869914316951167e-07,9.869914316951167e-07
0.57501,7,0,0,3,9.869916155480496e-07,9.869916155480496e-07
0.576,7,0,0,3,0.009866357858649089,0.009866357858649089
0.576,7,0,0,4,0.009866357858649089,0.009866357858649089
0.57601,7,0,0,4,0.01006460822473887,0.01006460822473887
0.57601,7,0,0,3,0.01006460824329203,0.01006460824329203
0.577,7,0,0,3,0.0394264934276265,0.0394264934276265
0.577,7,0,1,4,-0.03931366405268846,0.0394264934276265
0.57701,7,0,1,4,-0.03891893271556071,0.03982122476475425
0.57701,7,0,1,3,-0.03891893267871019,0.03982122480160477
0.578,7,0,1,3,0.00982358887626042,0.08856374635657538
0.578,7,0,1,4,0.00982358887626042,0.08856374635657538
0.57801,7,0,1,4,0.01041324336016722,0.08915340084048218
0.57801,7,0,1,3,0.01041324341516855,0.08915340089548351
0.579,7,0,1,3,0.07834403687655897,0.1570841943568739
0.579,7,0,2,4,-0.0003961206037559895,0.1570841943568739
0.57901,7,0,2,4,0.0003861299300813026,0.1578664448907112
0.57901,7,0,2,3,0.0003861300030167381,0.1578664449636467
0.58,7,0,2,3,0.0872371035636445,0.2447174185242744
0.58,7,0,3,4,0.008496946083329543,0.2447174185242744
0.58001,7,0,3,4,0.009468705481586542,0.2456891779225314
0.58001,7,0,3,3,0.009468705572169195,0.2456891780131141
0.581,7,0,3,3,0.1148970981178406,0.3511175705587855
0.581,7,0,4,4,0.03615694063752561,0.3511175705587855
0.58101,7,0,4,4,0.03731437380985836,0.3522750037311182
0.58101,7,0,4,3,0.03731437391773029,0.3522750038389901
0.582,7,0,4,3,0.1609041077486987,0.4758647376699585
0.582,7,0,6,4,0.003423792788068758,0.4758647376699585
0.58201,7,0,6,4,0.004762331999208114,0.4772032768810979
0.58201,7,0,6,3,0.004762332123943003,0.4772032770058328
0.583,7,0,6,3,0.1460256548988462,0.6184665997807359
0.583,7,0,8,4,-0.01145466006178375,0.6184665997807359
0.58301,7,0,8,4,-0.009940297522393893,0.6199809623201258
0.58301,7,0,8,3,-0.009940297381288099,0.6199809624612316
0.584,7,0,8,3,0.1484391126474731,0.7783603724899928
0.584,7,0,10,4,-0.00904120231315686,0.7783603724899928
0.58401,7,0,10,4,-0.007356992942662566,0.7800445818604871
0.58401,7,0,10,3,-0.007356992785761407,0.7800445820173882
0.585,7,0,10,3,0.167513453322177,0.9549150281253267
0.585,7,0,12,4,0.01003313836154718,0.9549150281253267
0.58501,7,0,12,4,0.01188054775824032,0.9567624375220198
0.58501,7,0,12,3,0.01188054793035509,0.9567624376941346
0.586,7,0,12,3,0.2025518963573535,1.147433786121133
0.586,7,0,15,4,-0.03366857608359131,1.147433786121133
0.58601,7,0,15,4,-0.03166525754162897,1.149437104663095
0.58601,7,0,15,3,-0.03166525735499914,1.149437104849725
0.587,7,0,15,3,0.1740545006882896,1.355156862893014
0.587,7,0,17,4,0.01657418572765956,1.355156862893014
0.58701,7,0,17,4,0.0187255072318806,1.357308184397235
0.58701,7,0,17,3,0.01872550743229007,1.357308184597644
0.588,7,0,17,3,0.2386817931912903,1.577264470356645
0.588,7,0,20,4,0.002461320750345442,1.577264470356645
0.58801,7,0,20,4,0.00475215493364467,1.579555304539944
0.58801,7,0,20,3,0.00475215514704197,1.579555304753341
0.589,7,0,20,3,0.2380769016503572,1.812880051256657
0.589,7,0,23,4,0.001856429209412536,1.812880051256657
0.58901,7,0,23,4,0.004277735195876264,1.81530135724312
0.58901,7,0,23,3,0.004277735421419404,1.815301357468663
0.59,7,0,23,3,0.2500501164904851,2.061073738537729
0.59,7,0,26,4,0.01382964404954024,2.061073738537729
0.59001,7,0,26,4,0.01637186605062801,2.063615960538817
0.59001,7,0,26,3,0.01637186628742704,2.063615960775616
0.591,7,0,26,3,0.2736219306169403,2.320866025105129
0.591,7,0,29,4,0.03740145817599538,2.320866025105129
0.59101,7,0,29,4,0.0400545634500209,2.323519130379155
0.59101,7,0,29,3,0.04005456369717075,2.323519130626305
0.592,7,0,29,3,0.3077670625623892,2.591231629491523
0.592,7,0,33,4,-0.007193567358870556,2.591231629491523
0.59201,7,0,33,4,-0.004440049643134714,2.593985147207259
0.59201,7,0,33,3,-0.004440049386637668,2.593985147463756
0.593,7,0,33,3,0.2726783453243602,2.871103542174754
0.593,7,0,36,4,0.03645787288341529,2.871103542174754
0.59301,7,0,36,4,0.03930093616439967,2.873946605455738
0.59301,7,0,36,3,0.03930093642923183,2.87394660572057
0.594,7,0,36,3,0.3247315672853741,3.159377236576713
0.594,7,0,40,4,0.009770937364113941,3.159377236576713
0.59401,7,0,40,4,0.01269232593844949,3.162298625151048
0.59401,7,0,40,3,0.01269232621057093,3.16229862542317
0.595,7,0,40,3,0.305308728912784,3.454915028125383
0.595,7,0,44,4,-0.009651901008475683,3.454915028125383
0.59501,7,0,44,4,-0.006663716526802865,3.457903212607055
0.59501,7,0,44,3,-0.006663716248499263,3.457903212885359
0.596,7,0,44,3,0.2919836350419711,3.756550564175829
0.596,7,0,48,4,-0.02297699487928861,3.756550564175829
0.59601,7,0,48,4,-0.01993380748932383,3.759593751565794
0.59601,7,0,48,3,-0.01993380720586968,3.759593751849248
0.597,7,0,48,3,0.2835658680163786,4.063093427071497
0.597,7,0,52,4,-0.03139476190488111,4.063093427071497
0.59701,7,0,52,4,-0.02830858167688266,4.066179607299495
0.59701,7,0,52,3,-0.02830858138942993,4.066179607586948
0.598,7,0,52,3,0.2788456432022386,4.373333832178616
0.598,7,0,56,4,-0.03611498671902158,4.373333832178616
0.59801,7,0,56,4,-0.03299799339651432,4.376450825501124
0.59801,7,0,56,3,-0.03299799310619722,4.376450825791441
0.599,7,0,56,3,0.2765985834559137,4.686047402353552
0.599,7,0,60,4,-0.03836204646534558,4.686047402353552
0.59901,7,0,60,4,-0.03522654139681247,4.689182907422085
0.59901,7,0,60,3,-0.03522654110477674,4.68918290771412
0.6,7,0,60,3,0.2755905511812378,5.000000000000135
0.6,7,0,64,4,-0.03937007874002241,5.000000000000135
0.60001,7,0,64,4,-0.03622843603903458,5.003141642701123
0.60001,7,0,64,3,-0.03622843574643309,5.003141642993724
0.601,7,0,64,3,0.2745825189065245,5.313952597646682
0.601,7,0,67,4,0.03836204646557917,5.313952597646682
0.60101,7,0,67,4,0.04149742787866906,5.317087979059772
0.60101,7,0,67,3,0.04149742817068081,5.317087979351784
0.602,7,0,67,3,0.3510756166405482,5.626666167821651
0.602,7,0,71,4,0.03611498671928892,5.626666167821651
0.60201,7,0,71,4,0.03923173292632054,5.629782914028683
0.60201,7,0,71,3,0.03923173321659146,5.629782914318954
0.603,7,0,71,3,0.3463553918263704,5.936906572928732
0.603,7,0,75,4,0.03139476190511026,5.936906572928732
0.60301,7,0,75,4,0.03448057253285075,5.939992383556473
0.60301,7,0,75,3,0.03448057282023509,5.939992383843857
0.604,7,0,75,3,0.3379376248007748,6.243449435824397
0.604,7,0,79,4,0.02297699487951554,6.243449435824397
0.60401,7,0,79,4,0.02601969164308571,6.246492132587967
0.60401,7,0,79,3,0.02601969192641462,6.246492132871296
0.605,7,0,79,3,0.3246125309299916,6.545084971874873
0.605,7,0,83,4,0.009651901008731478,6.545084971874873
0.60501,7,0,83,4,0.01263947577411617,6.548072546640258
0.60501,7,0,83,3,0.01263947605233984,6.548072546918482
0.606,7,0,83,3,0.3051896925573638,6.840622763423506
0.606,7,0,87,4,-0.009770937363896337,6.840622763423506
0.60601,7,0,87,4,-0.00685027518940462,6.843543425597997
0.60601,7,0,87,3,-0.006850274917418631,6.843543425869983
0.607,7,0,87,3,0.2785027570380878,7.12889645782549
0.607,7,0,91,4,-0.03645787288317148,7.12889645782549
0.60701,7,0,91,4,-0.03361564981884957,7.131738680889812
0.60701,7,0,91,3,-0.03361564955417506,7.131738681154486
0.608,7,0,91,3,0.2434140398000206,7.408768370508682
0.608,7,0,94,4,0.007193567359075281,7.408768370508682
0.60801,7,0,94,4,0.009946134357279313,7.411520937506886
0.60801,7,0,94,3,0.009946134613599611,7.411520937763206
0.609,7,0,94,3,0.2775591717454917,7.679133974895098
0.609,7,0,98,4,-0.03740145817576757,7.679133974895098
0.60901,7,0,98,4,-0.03474941012114119,7.681786022949725
0.60901,7,0,98,3,-0.03474940987421871,7.681786023196647
0.61,7,0,98,3,0.2223908283915943,7.93892626146246
0.61,7,0,101,4,-0.01382964404935105,7.93892626146246
0.61001,7,0,101,4,-0.01128858161668944,7.941467323895122
0.61001,7,0,101,3,-0.01128858138010624,7.941467324131705
0.611,7,0,101,3,0.2343640432317393,8.18711994874355
0.611,7,0,104,4,-0.001856429209205146,8.18711994874355
0.61101,7,0,104,4,0.0005636191889717423,8.189539997141727
0.61101,7,0,104,3,0.0005636194142812911,8.189539997367037
0.612,7,0,104,3,0.2337591516907693,8.422735529643525
0.612,7,0,107,4,-0.002461320750175133,8.422735529643525
0.61201,7,0,107,4,-0.0001718372118943989,8.425025013181806
0.61201,7,0,107,3,-0.0001718369987493418,8.425025013394951
0.613,7,0,107,3,0.219646286713445,8.644843137107145
0.613,7,0,110,4,-0.01657418572750124,8.644843137107145
0.61301,7,0,110,4,-0.0144243025946782,8.646993020239968
0.61301,7,0,110,3,-0.01442430239453607,8.64699302044011
0.614,7,0,110,3,0.1911488910443921,8.852566213879038
0.614,7,0,112,4,0.0336685760837625,8.852566213879038
0.61401,7,0,112,4,0.03567037420456742,8.854568011999843
0.61401,7,0,112,3,0.03567037439091436,8.85456801218619
0.615,7,0,112,3,0.2261873340795351,9.045084971874811
0.615,7,0,115,4,-0.0100331383614094,9.045084971874811
0.61501,7,0,115,4,-0.008187325435203618,9.046930784801017
0.61501,7,0,115,3,-0.008187325263408596,9.046930784972812
0.616,7,0,115,3,0.1665215172739298,9.22163962751015
0.616,7,0,117,4,0.00904120231330019,9.22163962751015
0.61601,7,0,117,4,0.01072374546447641,9.223322170661326
0.61601,7,0,117,3,0.01072374562108536,9.223322170817935
0.617,7,0,117,3,0.1689349750225269,9.381533400219377
0.617,7,0,119,4,0.01145466006189721,9.381533400219377
0.61701,7,0,119,4,0.0129672932089786,9.383046033366458
0.61701,7,0,119,3,0.01296729334976376,9.383046033507243
0.618,7,0,119,3,0.1540565221726755,9.524135262330155
0.618,7,0,121,4,-0.003423792787955904,9.524135262330155
0.61801,7,0,121,4,-0.002087039317007822,9.525472015801103
0.61801,7,0,121,3,-0.002087039192605999,9.525472015925505
0.619,7,0,121,3,0.1213233743231896,9.648882429441301
0.619,7,0,123,4,-0.03615694063744002,9.648882429441301
0.61901,7,0,123,4,-0.03500134229028262,9.650038027788458
0.61901,7,0,123,3,-0.03500134218275264,9.650038027895988
0.62,7,0,123,3,0.07024321139706835,9.755282581475809
0.62,7,0,124,4,-0.00849694608324647,9.755282581475809
0.62001,7,0,124,4,-0.007527063603067319,9.756252463955988
0.62001,7,0,124,3,-0.007527063512835497,9.75625246404622
0.621,7,0,124,3,0.07913627808412826,9.842915805643184
0.621,7,0,125,4,0.0003961206038134435,9.842915805643184
0.62101,7,0,125,4,0.001176459534006469,9.843696144573377
0.62101,7,0,125,3,0.001176459606586633,9.843696144645957
0.622,7,0,125,3,0.06891656860409867,9.911436253643469
0.622,7,0,126,4,-0.009823588876216149,9.911436253643469
0.62201,7,0,126,4,-0.009235873137301454,9.912023969382384
0.62201,7,0,126,3,-0.009235873082660717,9.912023969437024
0.623,7,0,126,3,0.03931366405272207,9.960573506572407
0.623,7,0,126,4,0.03931366405272207,9.960573506572407
0.62301,7,0,126,4,0.0397064371548641,9.960966279674549
0.62301,7,0,126,3,0.03970643719135047,9.960966279711036
0.624,7,0,126,3,0.06887379962168083,9.990133642141366
0.624,7,0,127,4,-0.00986635785863399,9.990133642141366
0.62401,7,0,127,4,-0.009670077489268181,9.990329922510732
0.62401,7,0,127,3,-0.009670077471081839,9.990329922528918
0.625,7,0,127,3,0,10
0.625,7,0,127,4,0,10
0.62501,7,0,127,4,-9.869923509597811e-07,9.999999013007649
0.62501,7,0,127,3,-9.869925357008924e-07,9.999999013007464
0.626,7,0,127,3,-0.009866357858649977,9.99013364214135
0.626,7,0,127,4,-0.009866357858649977,9.99013364214135
0.62601,7,0,127,4,-0.01006460831751355,9.989935391682486
0.62601,7,0,127,3,-0.01006460833606404,9.989935391663936
0.627,7,0,127,3,-0.03942649342762827,9.960573506572372
0.627,7,0,126,4,0.03931366405268655,9.960573506572372
0.62701,7,0,126,4,0.03891893253130085,9.960178775050986
0.62701,7,0,126,3,0.03891893249445033,9.960178775014136
0.628,7,0,126,3,-0.009823588876264111,9.911436253643421
0.628,7,0,126,4,-0.009823588876264111,9.911436253643421
0.62801,7,0,126,4,-0.01041324369019492,9.91084659882949
0.62801,7,0,126,3,-0.01041324374519803,9.910846598774487
0.629,7,0,126,3,-0.07834403687656355,9.842915805643122
0.629,7,0,125,4,0.000396120603751271,9.842915805643122
0.62901,7,0,125,4,-0.0003861303677119565,9.842133554671658
0.62901,7,0,125,3,-0.0003861304406562738,9.842133554598714
0.63,7,0,125,3,-0.08723710356363767,9.755282581475733
0.63,7,0,124,4,-0.008496946083322854,9.755282581475733
0.63001,7,0,124,4,-0.009468706025110407,9.754310821533945
0.63001,7,0,124,3,-0.009468706115704606,9.754310821443351
0.631,7,0,124,3,-0.1148970981178472,9.648882429441208
0.631,7,0,123,4,-0.03615694063753239,9.648882429441208
0.63101,7,0,123,4,-0.03731437445710739,9.647724995621633
0.63101,7,0,123,3,-0.03731437456499265,9.647724995513748
0.632,7,0,123,3,-0.1609041077487063,9.524135262330034
0.632,7,0,121,4,-0.003423792788076696,9.524135262330034
0.63201,7,0,121,4,-0.004762332622920695,9.52279672249519
0.63201,7,0,121,3,-0.004762332747670683,9.52279672237044
0.633,7,0,121,3,-0.146025654898855,9.381533400219256
0.633,7,0,119,4,0.01145466006177642,9.381533400219256
0.63301,7,0,119,4,0.009940296816839833,9.380019036974319
